time,x_kalman,y_kalman,z_kalman,x_lh,y_lh,z_lh,roll,pitch,yaw,F,R,Z,motor.m1,motor.m2,motor.m3,motor.m4,rpm.m1,rpm.m2,rpm.m3,rpm.m4,controller.cmd_thrust,controller.cmd_roll,controller.cmd_pitch,controller.cmd_yaw
0.2,0.015959138050675392,-0.025097966194152832,0.0528157502412796,0.0,0.0,0.0,-0.6273621916770935,1.5932477712631226,-0.8690808415412903,0.0,-1.0,0.05281806364655495,31993.0,41797.0,35869.0,34273.0,0,0,0,0,35011.203125,-2445.0,-5009.0,-3723.0
0.22,0.009539569728076458,-0.028359267860651016,0.060858700424432755,0.0,0.0,0.0,-0.7878068685531616,2.0958940982818604,-1.0285414457321167,0.0,-1.0,0.06896443665027618,32320.0,36624.0,32478.0,35438.0,0,0,0,0,33536.11328125,-183.0,-1994.0,-3557.0
0.24,0.006338784005492926,-0.03375314921140671,0.07729436457157135,0.0,0.0,0.0,-0.8984314203262329,2.3079004287719727,-1.2111703157424927,0.0,-1.0,0.08594843745231628,30225.0,36799.0,32617.0,32507.0,0,0,0,0,32550.796875,-344.0,-868.0,-3491.0
0.26,0.001212888048030436,-0.034202806651592255,0.09444567561149597,0.0,0.0,0.0,-1.2238799333572388,2.181913375854492,-1.3535069227218628,0.0,-1.0,0.10308760404586792,29781.0,32737.0,30707.0,34539.0,0,0,0,0,31641.5,2938.0,908.0,-3263.0
0.28,0.0018607117235660553,-0.031085746362805367,0.11307016015052795,0.0,0.0,0.0,-1.7294293642044067,1.5502549409866333,-1.4796624183654785,0.0,-1.0,0.12167099118232727,28544.0,34024.0,30872.0,32416.0,0,0,0,0,31310.123046875,-1175.0,-3741.0,-3160.0
0.3,-0.006360712926834822,-0.03316943347454071,0.1297563761472702,0.0,0.0,0.0,-2.0313124656677246,1.0700029134750366,-1.6066197156906128,0.0,-1.0,0.13820867240428925,28506.0,34426.0,30380.0,31384.0,0,0,0,0,31103.076171875,295.0,-767.0,-2861.0
0.32,-0.00795138068497181,-0.033816058188676834,0.14659850299358368,0.0,0.0,0.0,-2.268191337585449,0.363933801651001,-1.725407600402832,0.0,-1.0,0.1547231823205948,29199.0,31799.0,27375.0,31299.0,0,0,0,0,29894.931640625,-964.0,-513.0,-2443.0
0.34,-0.010489357635378838,-0.03464033454656601,0.16963550448417664,0.0,0.0,0.0,-2.3878674507141113,-0.3242172300815582,-1.8203392028808594,0.0,-1.0,0.17793051898479462,29286.0,31918.0,27496.0,30956.0,0,0,0,0,29973.138671875,-671.0,1169.0,-2068.0
0.36,-0.01275181770324707,-0.03555260971188545,0.1859457790851593,0.0,0.0,0.0,-2.4266319274902344,-1.0828421115875244,-1.8940562009811401,0.0,-1.0,0.1938406080007553,28946.0,31778.0,28320.0,31280.0,0,0,0,0,30225.728515625,-150.0,877.0,-1801.0
0.38,-0.014762564562261105,-0.03495240956544876,0.20152927935123444,0.0,0.0,0.0,-2.468031406402588,-1.8790054321289062,-1.9360291957855225,0.0,-1.0,0.20901834964752197,27152.0,31476.0,28504.0,29900.0,0,0,0,0,29435.26171875,-202.0,461.0,-1611.0
0.4,-0.01680091768503189,-0.03483176603913307,0.22302822768688202,0.0,0.0,0.0,-2.513758659362793,-2.6656835079193115,-1.9630000591278076,0.0,-1.0,0.23041072487831116,27488.0,31610.0,29068.0,30354.0,0,0,0,0,29870.57421875,-1621.0,-3217.0,-1367.0
0.42,-0.018578166142106056,-0.03432478383183479,0.23828314244747162,0.0,0.0,0.0,-2.5395984649658203,-3.3908729553222656,-1.9753336906433105,0.0,-1.0,0.24519751965999603,28460.0,32350.0,29052.0,30678.0,0,0,0,0,30437.28515625,-962.0,-493.0,-1273.0
0.44,-0.020053861662745476,-0.0341743528842926,0.2518709599971771,0.0,0.0,0.0,-2.5194034576416016,-3.95711088180542,-1.971855640411377,0.0,-1.0,0.2628094255924225,28498.0,32518.0,28628.0,30020.0,0,0,0,0,30219.298828125,-1142.0,-135.0,-1133.0
0.46,-0.020037254318594933,-0.03334462270140648,0.26922670006752014,0.0,0.0,0.0,-2.4524736404418945,-4.462000846862793,-1.9610306024551392,0.0,-1.0,0.27541160583496094,30727.0,31853.0,28159.0,31377.0,0,0,0,0,30843.52734375,-2570.0,-846.0,-1093.0
0.48,-0.020189357921481133,-0.032684076577425,0.28134649991989136,0.0,0.0,0.0,-2.3367831707000732,-4.9236602783203125,-1.9430766105651855,0.0,-1.0,0.28708434104919434,30023.0,33219.0,29543.0,31939.0,0,0,0,0,30340.142578125,-29.0,-3268.0,-878.0
0.5,-0.0196363665163517,-0.0319170206785202,0.29251447319984436,0.0,0.0,0.0,-2.1872525215148926,-5.355590343475342,-1.9216115474700928,0.0,-1.0,0.3045021891593933,28994.0,33422.0,29728.0,30544.0,0,0,0,0,30999.751953125,-1382.0,-2477.0,-804.0
0.52,-0.02116146869957447,-0.02978273667395115,0.3098371624946594,0.0,0.0,0.0,-2.0747623443603516,-5.598012924194336,-1.890539526939392,0.0,-1.0,0.31494981050491333,29350.0,34358.0,30894.0,30706.0,0,0,0,0,31655.248046875,-454.0,-283.0,-663.0
0.54,-0.021492382511496544,-0.028069037944078445,0.3198297619819641,0.0,0.0,0.0,-1.9433106184005737,-5.738807678222656,-1.8512643575668335,0.0,-1.0,0.3294580280780792,29959.0,32509.0,29973.0,31871.0,0,0,0,0,31078.478515625,364.0,451.0,-1124.0
0.56,-0.02108635939657688,-0.02674461528658867,0.3341637849807739,0.0,0.0,0.0,-1.7695536613464355,-5.848780632019043,-1.8026460409164429,0.0,-1.0,0.3386460244655609,30608.0,34128.0,30540.0,31728.0,0,0,0,0,31751.197265625,-675.0,-501.0,-1159.0
0.58,-0.01849990524351597,-0.02510661818087101,0.34289443492889404,0.0,0.0,0.0,-1.576794981956482,-6.000120162963867,-1.7516522407531738,0.0,-1.0,0.34697094559669495,30407.0,34011.0,30281.0,31325.0,0,0,0,0,31506.421875,-778.0,-2602.0,-1218.0
0.6,-0.017189495265483856,-0.023375988006591797,0.3558979332447052,0.0,0.0,0.0,-1.3422222137451172,-6.062366008758545,-1.707338571548462,0.0,-1.0,0.35982078313827515,30126.0,35162.0,31854.0,31414.0,0,0,0,0,32139.353515625,-309.0,-1186.0,-1077.0
0.62,-0.015548677183687687,-0.02142508327960968,0.3635575473308563,0.0,0.0,0.0,-1.1057243347167969,-6.032793998718262,-1.6687434911727905,0.0,-1.0,0.3670906722545624,30480.0,35016.0,32720.0,32920.0,0,0,0,0,32784.76953125,800.0,-385.0,-1153.0
0.64,-0.013737456873059273,-0.01989058405160904,0.37045085430145264,0.0,0.0,0.0,-0.8618306517601013,-5.964522361755371,-1.6262292861938477,0.0,-1.0,0.37361714243888855,32112.0,34292.0,32364.0,34852.0,0,0,0,0,33405.00390625,-990.0,-2054.0,-1120.0
0.66,-0.011400808580219746,-0.01809900999069214,0.3754144310951233,0.0,0.0,0.0,-0.6429320573806763,-5.8310980796813965,-1.5924593210220337,0.0,-1.0,0.37817510962486267,33402.0,34828.0,32720.0,35962.0,0,0,0,0,34228.375,-1681.0,-1402.0,-1185.0
0.68,-0.008447248488664627,-0.016434624791145325,0.3807840645313263,0.0,0.0,0.0,-0.44265779852867126,-5.721735954284668,-1.5515437126159668,0.0,-1.0,0.3832297921180725,33026.0,37268.0,34082.0,34740.0,0,0,0,0,34779.51953125,-1494.0,-2885.0,-1237.0
0.7,-0.004520617891103029,-0.014218422584235668,0.3855403661727905,0.0,0.0,0.0,-0.23421192169189453,-5.566342353820801,-1.5313605070114136,0.0,-1.0,0.38774338364601135,32632.0,38880.0,35360.0,34220.0,0,0,0,0,35273.96484375,-1517.0,-3976.0,-1222.0
0.72,-0.0016029771650210023,-0.011797229759395123,0.38666167855262756,0.0,0.0,0.0,-0.001105121336877346,-5.30272912979126,-1.521471381187439,0.0,-1.0,0.3884701728820801,34420.0,38654.0,35648.0,36254.0,0,0,0,0,36244.7265625,-853.0,-1334.0,-1246.0
0.74,0.0024775362107902765,-0.010825187899172306,0.39017054438591003,0.0,0.0,0.0,0.24715380370616913,-5.001071453094482,-1.4992655515670776,0.0,-1.0,0.39180299639701843,35486.0,39160.0,34966.0,36664.0,0,0,0,0,36569.3125,139.0,178.0,-1341.0
0.76,0.007217784877866507,-0.008785604499280453,0.3933413326740265,0.0,0.0,0.0,0.44433656334877014,-4.733716011047363,-1.4892451763153076,0.0,-1.0,0.3948434293270111,35421.0,39581.0,35435.0,36583.0,0,0,0,0,36755.29296875,-923.0,-1766.0,-1363.0
0.78,0.01182492170482874,-0.0071477084420621395,0.3963094651699066,0.0,0.0,0.0,0.6471043229103088,-4.4709272384643555,-1.4918365478515625,0.0,-1.0,0.39615747332572937,34970.0,40502.0,36352.0,36612.0,0,0,0,0,37109.0,248.0,-2218.0,-1417.0
0.8,0.01659918762743473,-0.005194603931158781,0.397489994764328,0.0,0.0,0.0,0.844016432762146,-4.120620250701904,-1.5039267539978027,0.0,-1.0,0.3988344669342041,34062.0,41252.0,37110.0,36024.0,0,0,0,0,37112.3984375,-1250.0,-2710.0,-1488.0
0.82,0.02175593562424183,-0.003098824992775917,0.4001446068286896,0.0,0.0,0.0,1.011950135231018,-3.6783840656280518,-1.5261225700378418,0.0,-1.0,0.40148401260375977,35939.0,38799.0,35321.0,38141.0,0,0,0,0,37050.42578125,133.0,-498.0,-1440.0
0.84,0.02785751409828663,-0.0017387932166457176,0.4027945399284363,0.0,0.0,0.0,1.1528371572494507,-3.232675313949585,-1.5524758100509644,0.0,-1.0,0.4023524224758148,35898.0,40630.0,35504.0,36852.0,0,0,0,0,37221.4765625,-1488.0,-1535.0,-1476.0
0.86,0.03347184509038925,-0.00023563526337966323,0.40361902117729187,0.0,0.0,0.0,1.2346861362457275,-2.8742077350616455,-1.5693306922912598,0.0,-1.0,0.4049588739871979,35255.0,40121.0,35805.0,36959.0,0,0,0,0,37035.33984375,-1464.0,-1630.0,-1450.0
0.88,0.038501664996147156,0.0012621473288163543,0.4062991142272949,0.0,0.0,0.0,1.3744107484817505,-2.5061280727386475,-1.5887727737426758,0.0,-1.0,0.40767911076545715,34483.0,41977.0,35981.0,34875.0,0,0,0,0,36829.0,-635.0,-3726.0,-1604.0
0.9,0.04566693305969238,0.002685252111405134,0.4090607762336731,0.0,0.0,0.0,1.5216401815414429,-2.1289491653442383,-1.6093189716339111,0.0,-1.0,0.4105243384838104,34310.0,40168.0,36428.0,37042.0,0,0,0,0,36987.921875,-205.0,-2473.0,-1607.0
0.92,0.050982069224119186,0.0035127070732414722,0.40969979763031006,0.0,0.0,0.0,1.6415679454803467,-1.6064621210098267,-1.643244981765747,0.0,-1.0,0.41108304262161255,35249.0,40501.0,35083.0,36315.0,0,0,0,0,36787.5078125,-551.0,-2402.0,-1645.0
0.94,0.05792529508471489,0.005119788460433483,0.41248589754104614,0.0,0.0,0.0,1.6568498611450195,-1.112257957458496,-1.6817407608032227,0.0,-1.0,0.4139367938041687,33809.0,39293.0,35997.0,37177.0,0,0,0,0,36569.31640625,-428.0,-240.0,-1626.0
0.96,0.06385945528745651,0.005776395555585623,0.41539958119392395,0.0,0.0,0.0,1.6784149408340454,-0.7037001848220825,-1.7063604593276978,0.0,-1.0,0.41690531373023987,34678.0,39792.0,35620.0,37570.0,0,0,0,0,36915.03515625,-509.0,-3441.0,-1701.0
0.98,0.07099743187427521,0.007405064068734646,0.41503122448921204,0.0,0.0,0.0,1.671181559562683,-0.3889269530773163,-1.737690806388855,0.0,-1.0,0.4164149761199951,34715.0,41323.0,35449.0,35549.0,0,0,0,0,36759.37890625,-104.0,-1131.0,-1706.0
1.0,0.07780710607767105,0.007436589803546667,0.4177948534488678,0.0,0.0,0.0,1.6824921369552612,-0.062341347336769104,-1.7591873407363892,0.0,-1.0,0.4192177951335907,32824.0,40838.0,37052.0,35714.0,0,0,0,0,36607.60546875,-880.0,-2615.0,-1646.0
1.02,0.08320995420217514,0.008879406377673149,0.4206380546092987,0.0,0.0,0.0,1.6839436292648315,0.33225032687187195,-1.7832143306732178,0.0,-1.0,0.42207908630371094,33413.0,41025.0,36031.0,35663.0,0,0,0,0,36533.05859375,-771.0,-3289.0,-1810.0
1.04,0.0905400961637497,0.009150369092822075,0.423006147146225,0.0,0.0,0.0,1.6627142429351807,0.6899791359901428,-1.800315260887146,0.0,-1.0,0.42445799708366394,33644.0,38826.0,35676.0,37342.0,0,0,0,0,36372.2890625,-315.0,-1157.0,-1728.0
1.06,0.09663982689380646,0.009385911747813225,0.42591679096221924,0.0,0.0,0.0,1.6120730638504028,1.0043940544128418,-1.8281794786453247,0.0,-1.0,0.4273921251296997,34035.0,40709.0,34779.0,35341.0,0,0,0,0,36216.2109375,-1860.0,-3723.0,-1793.0
1.08,0.10317827761173248,0.00959402322769165,0.42887744307518005,0.0,0.0,0.0,1.536135196685791,1.2224684953689575,-1.8424748182296753,0.0,-1.0,0.4311275780200958,34348.0,38010.0,33986.0,37356.0,0,0,0,0,35925.08984375,-29.0,-1938.0,-1748.0
1.1,0.10985307395458221,0.008868738077580929,0.4326649308204651,0.0,0.0,0.0,1.5257437229156494,1.4239370822906494,-1.8579699993133545,0.0,-1.0,0.4343664348125458,33946.0,40452.0,34012.0,34822.0,0,0,0,0,35808.93359375,-1513.0,-4356.0,-1844.0
1.12,0.11742110550403595,0.00887392833828926,0.4359035789966583,0.0,0.0,0.0,1.4776040315628052,1.6094934940338135,-1.8725489377975464,0.0,-1.0,0.4374605119228363,32664.0,39032.0,35214.0,35918.0,0,0,0,0,35707.6171875,-1189.0,-1945.0,-1809.0
1.14,0.12237626314163208,0.008411030285060406,0.4389951527118683,0.0,0.0,0.0,1.4192490577697754,1.842812418937683,-1.887634038925171,0.0,-1.0,0.44237276911735535,33092.0,38286.0,33960.0,36026.0,0,0,0,0,35341.93359375,233.0,-1052.0,-1836.0
1.16,0.12883011996746063,0.008999565616250038,0.44396430253982544,0.0,0.0,0.0,1.311497688293457,2.047272205352783,-1.8985055685043335,0.0,-1.0,0.4455450475215912,32991.0,38623.0,33933.0,35701.0,0,0,0,0,35312.171875,-2261.0,-3789.0,-1883.0
1.18,0.13464407622814178,0.009503788314759731,0.44710949063301086,0.0,0.0,0.0,1.1800780296325684,2.152573823928833,-1.9048964977264404,0.0,-1.0,0.4483698308467865,32747.0,40011.0,34275.0,34435.0,0,0,0,0,35367.03515625,-1674.0,-2041.0,-1880.0
1.2,0.1398816853761673,0.008744919672608376,0.4498670995235443,0.0,0.0,0.0,1.0830529928207397,2.236116409301758,-1.9162472486495972,0.0,-1.0,0.45133718848228455,32423.0,38579.0,34701.0,35805.0,0,0,0,0,35377.0390625,-1609.0,-3134.0,-1695.0
1.22,0.1467706263065338,0.007601451128721237,0.45277881622314453,0.0,0.0,0.0,1.0255252122879028,2.3029191493988037,-1.9208323955535889,0.0,-1.0,0.4541977047920227,33148.0,38378.0,33864.0,35710.0,0,0,0,0,35275.8984375,-2152.0,-2658.0,-1737.0
1.24,0.15260715782642365,0.007132822182029486,0.4563489556312561,0.0,0.0,0.0,0.9484725594520569,2.3733057975769043,-1.9077526330947876,0.0,-1.0,0.45774590969085693,33481.0,38481.0,33691.0,35659.0,0,0,0,0,35328.8515625,-1174.0,-1691.0,-1742.0
1.26,0.15713804960250854,0.00625079870223999,0.4591093957424164,0.0,0.0,0.0,0.8661362528800964,2.4186573028564453,-1.8892273902893066,0.0,-1.0,0.4604300260543823,34158.0,38590.0,33214.0,35678.0,0,0,0,0,35410.15625,-955.0,-2328.0,-1731.0
1.28,0.16189976036548615,0.0049790916964411736,0.46172910928726196,0.0,0.0,0.0,0.7774978876113892,2.399623155593872,-1.8748351335525513,0.0,-1.0,0.4629904329776764,33096.0,39430.0,33746.0,34596.0,0,0,0,0,35217.94140625,-1661.0,-1370.0,-1728.0
1.3,0.16709372401237488,0.004204605706036091,0.465620756149292,0.0,0.0,0.0,0.6174246072769165,2.3200843334198,-1.8565560579299927,0.0,-1.0,0.46688610315322876,31872.0,38122.0,35500.0,35694.0,0,0,0,0,35297.22265625,-646.0,-3742.0,-1636.0
1.32,0.17247247695922852,0.003188591217622161,0.46812155842781067,0.0,0.0,0.0,0.4856863021850586,2.322845935821533,-1.8409746885299683,0.0,-1.0,0.46932321786880493,32779.0,39521.0,34691.0,34509.0,0,0,0,0,35375.57421875,-927.0,-2148.0,-1629.0
1.34,0.17713555693626404,0.002238126238808036,0.4704830050468445,0.0,0.0,0.0,0.33349043130874634,2.3227367401123047,-1.8131095170974731,0.0,-1.0,0.47160211205482483,33220.0,39164.0,34820.0,35056.0,0,0,0,0,35565.921875,-2153.0,-1717.0,-1502.0
1.36,0.18119873106479645,0.0006954106502234936,0.47239020466804504,0.0,0.0,0.0,0.17808371782302856,2.291242837905884,-1.7824294567108154,0.0,-1.0,0.473417729139328,33754.0,39832.0,34316.0,34794.0,0,0,0,0,35674.328125,-853.0,-1672.0,-1563.0
1.38,0.18473495543003082,-0.00021401334379334003,0.4744097888469696,0.0,0.0,0.0,0.038397110998630524,2.2241241931915283,-1.7381659746170044,0.0,-1.0,0.475354939699173,34044.0,38262.0,34382.0,36464.0,0,0,0,0,35788.15234375,-355.0,-1467.0,-1516.0
1.4,0.19119741022586823,-0.00034746158053167164,0.47628211975097656,0.0,0.0,0.0,-0.1138894259929657,2.0785560607910156,-1.7021046876907349,0.0,-1.0,0.47718268632888794,32580.0,39672.0,35482.0,34774.0,0,0,0,0,35627.21875,-1846.0,-3931.0,-1579.0
1.42,0.19336016476154327,-0.0029399963095784187,0.47942349314689636,0.0,0.0,0.0,-0.2306482493877411,1.9761147499084473,-1.6658217906951904,0.0,-1.0,0.4803374111652374,33314.0,37200.0,35142.0,37092.0,0,0,0,0,35687.19921875,-1038.0,-1356.0,-1507.0
1.44,0.19932574033737183,-0.00414601806551218,0.48122456669807434,0.0,0.0,0.0,-0.3396660387516022,1.899965763092041,-1.638399600982666,0.0,-1.0,0.4820873439311981,34499.0,38609.0,33871.0,36117.0,0,0,0,0,35774.09765625,-884.0,-2016.0,-1560.0
1.46,0.20425266027450562,-0.005806691478937864,0.48291605710983276,0.0,0.0,0.0,-0.48860034346580505,1.7513974905014038,-1.6057941913604736,0.0,-1.0,0.4837230443954468,33432.0,37678.0,35028.0,37294.0,0,0,0,0,35858.12109375,-1148.0,-465.0,-1650.0
1.48,0.20863936841487885,-0.005909353960305452,0.48329034447669983,0.0,0.0,0.0,-0.6283371448516846,1.6005319356918335,-1.5898771286010742,0.0,-1.0,0.48398643732070923,34390.0,39538.0,34586.0,36090.0,0,0,0,0,36151.98828125,-1378.0,-2007.0,-1594.0
1.5,0.21212607622146606,-0.008557306602597237,0.4846598207950592,0.0,0.0,0.0,-0.7615662217140198,1.4104048013687134,-1.5847913026809692,0.0,-1.0,0.48530834913253784,33812.0,39164.0,35376.0,36580.0,0,0,0,0,36233.77734375,-914.0,-2420.0,-1583.0
1.52,0.21653513610363007,-0.009536300785839558,0.4859386086463928,0.0,0.0,0.0,-0.8597614169120789,1.2491494417190552,-1.5721468925476074,0.0,-1.0,0.4865441620349884,34709.0,39121.0,34489.0,36689.0,0,0,0,0,36252.109375,-1308.0,-1162.0,-1555.0
1.54,0.22260455787181854,-0.01077396422624588,0.48735809326171875,0.0,0.0,0.0,-0.9265118837356567,1.1218918561935425,-1.555870532989502,0.0,-1.0,0.4879591166973114,35308.0,38752.0,34086.0,36946.0,0,0,0,0,36273.14453125,-1559.0,-2491.0,-1635.0
1.56,0.22632141411304474,-0.012407314032316208,0.4885531961917877,0.0,0.0,0.0,-0.9609074592590332,1.0241209268569946,-1.5397049188613892,0.0,-1.0,0.48914197087287903,34311.0,38807.0,35031.0,37003.0,0,0,0,0,36288.421875,704.0,-1712.0,-1618.0
1.58,0.22905227541923523,-0.013237504288554192,0.4897204339504242,0.0,0.0,0.0,-1.024706244468689,0.9143549203872681,-1.5271687507629395,0.0,-1.0,0.4902990460395813,34943.0,38499.0,34237.0,37405.0,0,0,0,0,36271.56640625,-2028.0,-1035.0,-1647.0
1.6,0.23288485407829285,-0.014464084059000015,0.49046120047569275,0.0,0.0,0.0,-1.1017779111862183,0.800470769405365,-1.5242267847061157,0.0,-1.0,0.49102067947387695,33607.0,39475.0,35795.0,36367.0,0,0,0,0,36311.27734375,-1145.0,-3614.0,-1589.0
1.62,0.23674838244915009,-0.014826994389295578,0.4915792644023895,0.0,0.0,0.0,-1.1714895963668823,0.7003732919692993,-1.5204306840896606,0.0,-1.0,0.49213650822639465,33964.0,37908.0,35612.0,37720.0,0,0,0,0,36301.953125,-1202.0,-1221.0,-1565.0
1.64,0.24122530221939087,-0.014821695163846016,0.49268853664398193,0.0,0.0,0.0,-1.1865497827529907,0.6529844999313354,-1.5057125091552734,0.0,-1.0,0.4932437539100647,33910.0,40276.0,35258.0,35668.0,0,0,0,0,36278.31640625,-530.0,-800.0,-1664.0
1.66,0.24322380125522614,-0.016947977244853973,0.4938034117221832,0.0,0.0,0.0,-1.190366268157959,0.5828371644020081,-1.4872848987579346,0.0,-1.0,0.4944470524787903,33975.0,39461.0,35079.0,36461.0,0,0,0,0,36244.0234375,-1826.0,-1702.0,-1713.0
1.68,0.24937446415424347,-0.01716366782784462,0.49500271677970886,0.0,0.0,0.0,-1.2121107578277588,0.4886210858821869,-1.4875757694244385,0.0,-1.0,0.4955543279647827,33955.0,39847.0,34973.0,36141.0,0,0,0,0,36229.3046875,-877.0,-2295.0,-1724.0
1.7,0.2540148198604584,-0.01720731519162655,0.49610695242881775,0.0,0.0,0.0,-1.2168679237365723,0.4276103377342224,-1.4923980236053467,0.0,-1.0,0.4966621696949005,33555.0,38541.0,35387.0,37261.0,0,0,0,0,36186.71484375,-1384.0,-3130.0,-1729.0
1.72,0.25851166248321533,-0.017003946006298065,0.4984964430332184,0.0,0.0,0.0,-1.2441856861114502,0.3986702263355255,-1.4927412271499634,0.0,-1.0,0.4991275370121002,33785.0,38727.0,34625.0,36475.0,0,0,0,0,35903.08203125,-937.0,-1798.0,-1709.0
1.74,0.26011231541633606,-0.01802307926118374,0.4997636079788208,0.0,0.0,0.0,-1.2488905191421509,0.4524873197078705,-1.4894295930862427,0.0,-1.0,0.5003980398178101,33779.0,37077.0,34443.0,38097.0,0,0,0,0,35849.63671875,-1641.0,-1666.0,-1821.0
1.76,0.26446303725242615,-0.01805754192173481,0.5010325312614441,0.0,0.0,0.0,-1.257841944694519,0.4723144471645355,-1.4866658449172974,0.0,-1.0,0.5016477704048157,34149.0,39097.0,33767.0,36335.0,0,0,0,0,35837.953125,-805.0,-1596.0,-1853.0
1.78,0.26742222905158997,-0.019192814826965332,0.5022710561752319,0.0,0.0,0.0,-1.2495439052581787,0.404122918844223,-1.5047587156295776,0.0,-1.0,0.5028833150863647,33548.0,40172.0,34494.0,35122.0,0,0,0,0,35834.1171875,-1275.0,-1385.0,-1855.0
1.8,0.27288809418678284,-0.018392885103821754,0.5034885406494141,0.0,0.0,0.0,-1.223300576210022,0.262410968542099,-1.524614691734314,0.0,-1.0,0.5040924549102783,32227.0,40613.0,35787.0,34729.0,0,0,0,0,35839.0703125,-1766.0,-2330.0,-1889.0
1.82,0.27567002177238464,-0.019007930532097816,0.5046399831771851,0.0,0.0,0.0,-1.1491934061050415,0.19668641686439514,-1.5373570919036865,0.0,-1.0,0.5052723288536072,33597.0,39411.0,34761.0,35667.0,0,0,0,0,35859.26953125,411.0,-1813.0,-1750.0
1.84,0.2794567048549652,-0.01931520365178585,0.5058370232582092,0.0,0.0,0.0,-1.075663685798645,0.21348978579044342,-1.5429348945617676,0.0,-1.0,0.5063900947570801,33672.0,38538.0,34592.0,36730.0,0,0,0,0,35883.1171875,519.0,-942.0,-1827.0
1.86,0.2840689718723297,-0.01722538098692894,0.5069257020950317,0.0,0.0,0.0,-1.0687930583953857,0.1797720491886139,-1.536392331123352,0.0,-1.0,0.5074522495269775,34111.0,39393.0,34719.0,36265.0,0,0,0,0,36122.72265625,-1966.0,-1880.0,-1732.0
1.88,0.28749579191207886,-0.015445808880031109,0.5068091154098511,0.0,0.0,0.0,-1.0318950414657593,0.14587002992630005,-1.5365132093429565,0.0,-1.0,0.5072506666183472,35212.0,40632.0,33666.0,35134.0,0,0,0,0,36161.875,-323.0,-2082.0,-1707.0
1.9,0.2926565110683441,-0.01579190604388714,0.5076777338981628,0.0,0.0,0.0,-0.9389169216156006,0.1002744734287262,-1.529859185218811,0.0,-1.0,0.5080991983413696,33656.0,40044.0,35256.0,35792.0,0,0,0,0,36187.45703125,-657.0,-3160.0,-1751.0
